Rating,Comments,Product Name,scores,type,compound,pos,neg
4,"Good product, easy to use and gives almost accurate result.",omran 7120,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.7003}",POS,0.7003,0.42,0.0
5,it is very easy to handle and gives accurate readings. good for checking blood pressure at home efficiently.,omran 7120,"{'neg': 0.088, 'neu': 0.56, 'pos': 0.352, 'compound': 0.7645}",POS,0.7645,0.352,0.088
2,Battery have to be replaced cannot store the previous readings,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,easy to use & handling. accurate readings.,omran 7120,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",POS,0.4404,0.367,0.0
4,"Tested more than 1000 cycles,great product ",omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,THIS PRODUCT IS HELPFUL BED PATIENTS AND BP SUFFERING PEOPLE. THIS IS A GOOD PRODUCT IN A REASONABLE PRICE.,omran 7120,"{'neg': 0.136, 'neu': 0.614, 'pos': 0.25, 'compound': 0.3818}",POS,0.3818,0.25,0.136
5,east to use..,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,nice product,omran 7120,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",POS,0.4215,0.737,0.0
5,good one,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
5,Good product,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
5,Its a great product and delivery was faster than expected,omran 7120,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.6249}",POS,0.6249,0.339,0.0
5,Good Product,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
5,the shipping was bit late. however it is expected to be late as i am located in a remote location.,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,BP monitor is very easy to handle and accuracy is +_ 7 to 10. The machine is original and well packed. But most remarkable thing is prompt services provided by Snapdeal with reliable courier service.,omran 7120,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.8637}",POS,0.8637,0.262,0.0
5,very happy with Value for money stuff. packaging could have been batter than i have received.,omran 7120,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.7688}",POS,0.7688,0.339,0.0
4,Easy to use.,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",POS,0.4404,0.592,0.0
5,"good value for money deal, omron is leader in personal health care products, large read out, very easy to use, one touch operation.",omran 7120,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.8932}",POS,0.8932,0.381,0.0
5,"When i order the product i got on 3rd day, with safe and good packing. The product performs very good with best quality.",omran 7120,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9211}",POS,0.9211,0.436,0.0
4,Very useful product.,omran 7120,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.4927}",POS,0.4927,0.615,0.0
4,"First of all Product found in good condition which is most important for online shopping, thanks to sellar.",omran 7120,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7841}",POS,0.7841,0.345,0.0
5,I love this product and the snap deal service!!,omran 7120,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6988}",POS,0.6988,0.406,0.0
4,good product. quality is ok.,omran 7120,"{'neg': 0.0, 'neu': 0.37, 'pos': 0.63, 'compound': 0.6249}",POS,0.6249,0.63,0.0
4,Products was not giving accurate though it was ok near by. For regular usage can buy but not for serious bp patients,omran 7120,"{'neg': 0.065, 'neu': 0.81, 'pos': 0.125, 'compound': 0.1065}",POS,0.1065,0.125,0.065
5,every body should have this kind of product.,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,Accurate and easy to use. Would recommend to others. Price is also very competitive.,omran 7120,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.7501}",POS,0.7501,0.402,0.0
5,"Delivery was good and on time. This is easy to handle. accuracy is good with +/- 5% as per your current body status, but overall reliable product.",omran 7120,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.5927}",POS,0.5927,0.196,0.0
4,fine good product,omran 7120,"{'neg': 0.0, 'neu': 0.175, 'pos': 0.825, 'compound': 0.5719}",POS,0.5719,0.825,0.0
5,good quality bp monitor.. only downside I see is the battery provided doesnt last long..,omran 7120,"{'neg': 0.118, 'neu': 0.71, 'pos': 0.172, 'compound': 0.2263}",POS,0.2263,0.172,0.118
5,i have gifted it to my in laws.They use it almost everyday.,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,good,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",POS,0.4404,1.0,0.0
5,very compact and useful to every one,omran 7120,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.4877}",POS,0.4877,0.345,0.0
5,Good omron product with best price at snapdeal. Best to purchase with omron adaptor.,omran 7120,"{'neg': 0.0, 'neu': 0.493, 'pos': 0.507, 'compound': 0.9062}",POS,0.9062,0.507,0.0
4,good quality,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
5,Very nice machine and really accurate. I checked the reading with the old bp machine and it was almost near..,omran 7120,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.4754}",POS,0.4754,0.147,0.0
3,"not bad. measurement is quit accurate but sometimes miss the memory, however price is reasonable",omran 7120,"{'neg': 0.113, 'neu': 0.773, 'pos': 0.114, 'compound': 0.0065}",POS,0.0065,0.114,0.113
5,superb and accurate.The name tells you everything.very good price and a quality product.,omran 7120,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.7906}",POS,0.7906,0.412,0.0
4,Easy to use,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",POS,0.4404,0.592,0.0
5,Fff,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
3,"I can't trust the reading of BP from this equipment, because there is difference between conventional monitor &omron monitor.",omran 7120,"{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4023}",NEG,-0.4023,0.0,0.137
5,Very usefull for BP patients,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,Easy to handle with accuracy of +/- 5.,omran 7120,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",POS,0.4404,0.293,0.0
4,product is very nice and quite accurate,omran 7120,"{'neg': 0.0, 'neu': 0.66, 'pos': 0.34, 'compound': 0.4754}",POS,0.4754,0.34,0.0
5,Works as expected. No issue at all.,omran 7120,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.296}",NEG,-0.296,0.0,0.268
5,Excellent,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",POS,0.5719,1.0,0.0
5,Very much light than expected. Good quality product from OMRON. I liked it !,omran 7120,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.7177}",POS,0.7177,0.375,0.0
2,Average product,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,Very easy to use and gives accurate readings.,omran 7120,"{'neg': 0.0, 'neu': 0.687, 'pos': 0.313, 'compound': 0.4927}",POS,0.4927,0.313,0.0
3,"Its very easy to use, handy and if you follow the instructions of use correctly it gives near correct reading.",omran 7120,"{'neg': 0.0, 'neu': 0.856, 'pos': 0.144, 'compound': 0.4927}",POS,0.4927,0.144,0.0
4,GOOD PRICE,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
4,"A very good product..Easy to use and comes at a good price..I got it at 40% discount on snapdeal..The product gives accurate reading,I compared the reading with a mercury sphygmomanometer.. Another advantage is you get both systolic and diastolic at a touch of a button within a minute. Only con is you cannot store previous readings which is ok.",omran 7120,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.862}",POS,0.862,0.178,0.0
4,"This is good product for personal use. Easy to handle and working fine. I got it checked with my doctor and her opinion is it is doing the job. Like any electronic BP monitor devise, there will be some margin of error, but overall you get satisfactory results. The product is good at this price point, and I got lowest price on snapdeal.",omran 7120,"{'neg': 0.073, 'neu': 0.732, 'pos': 0.195, 'compound': 0.7845}",POS,0.7845,0.195,0.073
4,Works fine as expected,omran 7120,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",POS,0.2023,0.375,0.0
4,bought it for my parents...easy to use easy to carry..,omran 7120,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",POS,0.4404,0.244,0.0
5,"When I wanted Omron BP Monitor to keep a check on the heart health of my whole family, I ordered the same through snap deal.I received the same pack intact and started using it! What's more, an additional free gift of Digital Temperature thermometer was also dispatched. Really it made me so happy and the joy of unbundling of pack in presence of my whole family would never have reached its peak! Thank you Snap deal.",omran 7120,"{'neg': 0.015, 'neu': 0.757, 'pos': 0.228, 'compound': 0.9617}",POS,0.9617,0.228,0.015
5,I never thought that check BP is as easy. This BP monitor is very easy to use. ,omran 7120,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.7003}",POS,0.7003,0.293,0.0
4,Good product and easy to use,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",POS,0.7003,0.592,0.0
4,Good product to buy,omran 7120,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",POS,0.4404,0.492,0.0
5,"I will simply say this product is very very good machine for family health care. It is good, easy to use and one more thing, cheap and best. ",omran 7120,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9534}",POS,0.9534,0.439,0.0
5,Good One,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
3,Good,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",POS,0.4404,1.0,0.0
5,ON LOWEST PRICE GOOD PRODUCTS,omran 7120,"{'neg': 0.306, 'neu': 0.353, 'pos': 0.341, 'compound': 0.0772}",POS,0.0772,0.341,0.306
5,"A perfect gift for your dad,as he loved it and it gives you accurate reading, it came with a freebee too.thanks snap deal n can't wait to see some more gifts item.",omran 7120,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.9153}",POS,0.9153,0.339,0.0
5,Good product for the price paid. Delivery got delayed by 2 weeks from snapdeal. Apart from that product is all good.,omran 7120,"{'neg': 0.077, 'neu': 0.688, 'pos': 0.235, 'compound': 0.5994}",POS,0.5994,0.235,0.077
5,good & timely delivery,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",POS,0.4404,0.592,0.0
5,Give 5 stars,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,if you want it get it,omran 7120,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}",POS,0.0772,0.206,0.0
5,Excellent quality and very easy to use by a single press.I would recommend this as a best product of Bp monitoring.,omran 7120,"{'neg': 0.0, 'neu': 0.525, 'pos': 0.475, 'compound': 0.9273}",POS,0.9273,0.475,0.0
5,"I found it very useful more then expected, perfect price and good quality",omran 7120,"{'neg': 0.0, 'neu': 0.472, 'pos': 0.528, 'compound': 0.8766}",POS,0.8766,0.528,0.0
5,its working fine......and works for the purpose it made........so nothing more can be desired from it,omran 7120,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.3321}",POS,0.3321,0.136,0.0
4,I found that the product is very good and I am satisfied with the performance. The delivery got very much delayed due to festivals/holidays.,omran 7120,"{'neg': 0.08, 'neu': 0.699, 'pos': 0.221, 'compound': 0.5879}",POS,0.5879,0.221,0.08
5,Awesome product... very easy to use and gives accurate readings every time,omran 7120,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.807}",POS,0.807,0.422,0.0
5,Its very accurate for BP monitoring.,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,Best for those have hypertension,omran 7120,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",POS,0.6369,0.512,0.0
4,Satisfied,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",POS,0.4215,1.0,0.0
2,Product is easy to use but not really accurate. Cant relay on reading generated by product. Also belt to tie is very short so bulky person cant use it comfortable.,omran 7120,"{'neg': 0.106, 'neu': 0.836, 'pos': 0.058, 'compound': -0.3824}",NEG,-0.3824,0.058,0.106
3,you may not get the accurate result.but the machine is handy.,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
5,This product helpful for shugar patients and also rate is reasonable.,omran 7120,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",POS,0.4215,0.219,0.0
4,found it good.,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",POS,0.4404,0.592,0.0
4,"Hi Snapdeal,",omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,this is a very good product . built quality is very good . the only problem is adapter is not included . and the pin for adapter is somewhat different from normal adapters so have to use with battery . otherwise product is good,omran 7120,"{'neg': 0.057, 'neu': 0.74, 'pos': 0.203, 'compound': 0.7832}",POS,0.7832,0.203,0.057
4,Easy to use and hig and low alert.,omran 7120,"{'neg': 0.172, 'neu': 0.41, 'pos': 0.418, 'compound': 0.4588}",POS,0.4588,0.418,0.172
5,Its a great BP monitor to check the BP accurately at your own with the help of this machine at your door step,omran 7120,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.7783}",POS,0.7783,0.254,0.0
4,its very easy to use,omran 7120,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",POS,0.4927,0.444,0.0
4,nice product but no memory function,omran 7120,"{'neg': 0.322, 'neu': 0.46, 'pos': 0.218, 'compound': -0.2263}",NEG,-0.2263,0.218,0.322
5,This product is effordable and precise,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,FaIt gives fairly accurate reading. So I recommend it to everyone.,omran 7120,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.4201}",POS,0.4201,0.237,0.0
4,good product ..accurate ...,omran 7120,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",POS,0.4404,0.492,0.0
4,Good one,omran 7120,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",POS,0.4404,0.744,0.0
4,Good,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",POS,0.4404,1.0,0.0
5,Latest technology in affordable price ..just go for it,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,Omron is a brand i can always rely on!,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,That's Good Stuff,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",POS,0.4404,0.592,0.0
5,"good product, good delivery, thanks",omran 7120,"{'neg': 0.0, 'neu': 0.187, 'pos': 0.813, 'compound': 0.8271}",POS,0.8271,0.813,0.0
4,excellent,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",POS,0.5719,1.0,0.0
4,"nice product, easy to use, no problems so far",omran 7120,"{'neg': 0.314, 'neu': 0.321, 'pos': 0.365, 'compound': 0.2023}",POS,0.2023,0.365,0.314
4,Accurate & user friendly . Value for money is 5 *.,omran 7120,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.6808}",POS,0.6808,0.483,0.0
5,"If anyone things that blood pressure is maintain its reading for everyday, it is a wrong idea, everyday it will change. But too high or too low needs a doctor's attention. Rest the device shows almost near b.p. reading. I trusted this product and it is so easy to handling and light weighted to carry.",omran 7120,"{'neg': 0.101, 'neu': 0.751, 'pos': 0.148, 'compound': 0.7151}",POS,0.7151,0.148,0.101
4,Good product and easy to use,omran 7120,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.7003}",POS,0.7003,0.592,0.0
4,Good BP Monitor devices.,omran 7120,"{'neg': 0.0, 'neu': 0.508, 'pos': 0.492, 'compound': 0.4404}",POS,0.4404,0.492,0.0
5,Execellent Product,omran 7120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",NEUTRAL,0.0,0.0,0.0
4,only cord of pressure is in short legth other wise good...,omran 7120,"{'neg': 0.154, 'neu': 0.629, 'pos': 0.217, 'compound': 0.2263}",POS,0.2263,0.217,0.154
4,"easy to operate, light weight, easy to handle i am happy with the device, very clear display cord supply with monitor is very short  result is good, Overall i am satisfied with the device. people should really buy it rather than high value B.P. monitor",omran 7120,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.9612}",POS,0.9612,0.363,0.0
4,Its worth,omran 7120,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.2263}",POS,0.2263,0.655,0.0
5,"Good Product, value for money",omran 7120,"{'neg': 0.0, 'neu': 0.361, 'pos': 0.639, 'compound': 0.6486}",POS,0.6486,0.639,0.0
5,"Great product & moroever deliver on time, In future also would like to deal with Snapdeal for more products on discounted rate.",omran 7120,"{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7943}",POS,0.7943,0.309,0.0
5,good,omran 7120,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",POS,0.4404,1.0,0.0
5,Nice to buy..Omron stands Fr its quality.Monitor s good Fr bp measurement at home..ive to hail snapdeal Fr their quick response! LL Choose snapdeal oly Fr next purchase!,omran 7120,"{'neg': 0.0, 'neu': 0.76, 'pos': 0.24, 'compound': 0.7639}",POS,0.7639,0.24,0.0
