Rating,Comments,Product Name,sentiment
5,"We have been using another wrist wrap BP monitor which was bought some years ago. This one, however, is far better than that. Easy to use, accurate and compact. It is recommended by our doctor as well. There is an option for AC adapter (available separately here: http://www.snapdeal.com/product/omron-bp-monitor-ac-adapter/1180362), which is extremely useful. An important device for every household!",omran 7120,"{'label': '5 stars', 'score': 0.6334669589996338}"
2,The BP monitor is showing wrong readings.,omran 7120,"{'label': '1 star', 'score': 0.715183436870575}"
4,packing is dameged.please safe box packing .bp moniter is good permonce,omran 7120,"{'label': '5 stars', 'score': 0.7367326021194458}"
5,"Good features & easy to use. Apart from the systolic, diastolic & pulse rate, gives you irregular heart beating indication as well which is critical for you to take call to see a doctor. A good deal on snapdeal adds to the worth of the product. Thanks to snapdeal.",omran 7120,"{'label': '5 stars', 'score': 0.9590744376182556}"
5,easy and convenient to use,omran 7120,"{'label': '4 stars', 'score': 0.39113399386405945}"
4,worth for money.,omran 7120,"{'label': '5 stars', 'score': 0.8837807178497314}"
4,Happy to have.,omran 7120,"{'label': '5 stars', 'score': 0.8708803653717041}"
4,accurate and user friendly,omran 7120,"{'label': '5 stars', 'score': 0.8647305965423584}"
5,Works just as its intended to. I would love it cross check its accuracy though.,omran 7120,"{'label': '4 stars', 'score': 0.5567396879196167}"
4,"Very good product for bp patients,easy to use.please purchase it u would like it .verg necessary for bp patients.very cheap guarrenteed product.................................................................................................................... ......................",omran 7120,"{'label': '5 stars', 'score': 0.8550235033035278}"
5,a very good product,omran 7120,"{'label': '5 stars', 'score': 0.6485846042633057}"
4,good product,omran 7120,"{'label': '5 stars', 'score': 0.6997026205062866}"
5,"GOOD PRODUCT,BEST DEAL FROM SNAPDEAL",omran 7120,"{'label': '5 stars', 'score': 0.6470439434051514}"
5,"It's a useful gadget for personal use at home.It is a must for person having high blood pressure ,etc.",omran 7120,"{'label': '5 stars', 'score': 0.5337613821029663}"
4,Very Good product,omran 7120,"{'label': '5 stars', 'score': 0.888725996017456}"
4,it's very useful.,omran 7120,"{'label': '5 stars', 'score': 0.8900143504142761}"
4,"It is good product for checking blood pressur regurarly at home, it simpal and easy to use and operate for checking blood pressure but some time different result can see on monitor display because it is not use proparly,at the time checking the blood pressue to follow the manual tips.l recomment that everybody purchase this product, overall I am happy this producy.",omran 7120,"{'label': '5 stars', 'score': 0.6741923093795776}"
5,This is my first device and I had a thrill in using this device. Good job in making this masterpiece.,omran 7120,"{'label': '5 stars', 'score': 0.7311782240867615}"
1,Don't buy this product.every time showing different reading.,omran 7120,"{'label': '5 stars', 'score': 0.9499454498291016}"
5,It's good for carrying. Gives good result and easy to oprate.,omran 7120,"{'label': '5 stars', 'score': 0.8214282989501953}"
5,Good Product,omran 7120,"{'label': '5 stars', 'score': 0.8842452168464661}"
1,unhappy with the product..,omran 7120,"{'label': '5 stars', 'score': 0.5732748508453369}"
1,"i bought this product after looking at a lot of reviews. i decided on this because whether it was a low priced product or a higher priced one, there were reviews in both cases which mentioned inaccurate readings. so i thought it was better to spend less and be inaccurate than more. and while i was hoping for the best, what i got only confirmed my worst fears. this machine is giving me a difference of up to 14 points in systolic and close to 8 points in diastolic in successive readings with a time gap of less than 3 minutes and this is happening time and again. so i will soon be writing to omron to resolve this issue.",omran 7120,"{'label': '5 stars', 'score': 0.8183022737503052}"
5,Best product,omran 7120,"{'label': '5 stars', 'score': 0.6120645403862}"
4,"It is easy to use and there is only one button to start and  stop the item and pretty simple to attach and operate relevant parts. However, unlike my wrist digital BP monitor it doesn't have a clour indicator showing whether the reading is at the higher side or normal or lower side. It doens't also catch irregular heartbeat like my omron wrist digital BP minitor. It runs on 6 AA batteries and its good that it can be run on electricity also but the adapter doesn't come along with this device.",omran 7120,"{'label': '5 stars', 'score': 0.7796910405158997}"
4,A Good Product@good price,omran 7120,"{'label': '5 stars', 'score': 0.6765751838684082}"
4,it is difficult to say at this point of time it can be said after using for few months and check the accuracy of the instrument by comparing with the similar type of machine. At times it has been seen that for few months the product is alright after that it starts misbehaving.,omran 7120,"{'label': '2 stars', 'score': 0.3513239026069641}"
5,At first I was looking at the top model with memory storage but later I realized that I can keep a log separately.,omran 7120,"{'label': '5 stars', 'score': 0.3289748430252075}"
5,it is a nice product . easy to handle n use ..,omran 7120,"{'label': '5 stars', 'score': 0.7283157110214233}"
3,It is overall good product for usage. but i would not recommend this product to any of my friend.,omran 7120,"{'label': '3 stars', 'score': 0.4824883043766022}"
5,yaaa sure every one buy it,omran 7120,"{'label': '5 stars', 'score': 0.8851876258850098}"
5,trustworthy product.......i will recommended to all custmors.....,omran 7120,"{'label': '5 stars', 'score': 0.9073538780212402}"
4,"At the outset, I must say I am very happy with this product, though I was somewhat apprehensive about it after reading some reviews and with reference to the common belief that such digital devices are not accurate. This BP Monitor gives good results within acceptable tolerance. If one keeps in mind that such devices are meant to check one's BP at home as a preliminary step to know whether there is a need to go to a doctor, this instrument is admirably the suitable one. I find that it is very very easy to use. No need to have any previous experience or skill. Just simple press of a button. Two thoughtful features:1.Indicates if the reading is beyond normal range,  and 2. Indicates irregular heart beat, thus telling that one should see the doctor. If the cuff is placed on the arm at heart level, as indicated in the leaflet, the results are good.",omran 7120,"{'label': '5 stars', 'score': 0.7420374155044556}"
5,"Omron product is very good. Because, it is very light, so moderate and compact designs. Todays day to day life it is very healthy product.",omran 7120,"{'label': '5 stars', 'score': 0.8274388313293457}"
4,Really happy with this product,omran 7120,"{'label': '5 stars', 'score': 0.886314332485199}"
5,Easy to use and almost accurate. A must for every family.,omran 7120,"{'label': '5 stars', 'score': 0.9323611259460449}"
5,very exellent product. and yes very easy to operate. 5 star to omron.,omran 7120,"{'label': '5 stars', 'score': 0.9887669682502747}"
5,"Before Buying the BP monitors, I had studied a lot about the same as there were so many options available And finally decided to go for this particular model.",omran 7120,"{'label': '5 stars', 'score': 0.7802420258522034}"
5,"Its a great product for home use. Gives fairly accurate results. And moreover, Omron is a trustable brand. Its a need for every home in todays time to have this.",omran 7120,"{'label': '5 stars', 'score': 0.7635001540184021}"
3,It gives different readings on different attempts at the same time....I don't know whether it really gives the actual readings. But it is very simple/easy to use.,omran 7120,"{'label': '5 stars', 'score': 0.6198607683181763}"
5,product very good reading is correct..,omran 7120,"{'label': '5 stars', 'score': 0.6972423195838928}"
5,that is a vary good product .,omran 7120,"{'label': '4 stars', 'score': 0.388285756111145}"
4,Realy good.,omran 7120,"{'label': '5 stars', 'score': 0.7318124175071716}"
5,Great accuracy.,omran 7120,"{'label': '5 stars', 'score': 0.9072755575180054}"
5,I've bought an omron bp monitor before and this is the second device. Very accurate and useful in my daily practice.,omran 7120,"{'label': '5 stars', 'score': 0.9343461990356445}"
4,Very useful,omran 7120,"{'label': '5 stars', 'score': 0.5337613821029663}"
4,good,omran 7120,"{'label': '5 stars', 'score': 0.6333142518997192}"
5,great product at great price,omran 7120,"{'label': '5 stars', 'score': 0.9046552181243896}"
4,Ideal for home use... unbeatable discount from snapdeal.,omran 7120,"{'label': '5 stars', 'score': 0.7736321687698364}"
4,Easy to Use,omran 7120,"{'label': '5 stars', 'score': 0.939370334148407}"
4,good product,omran 7120,"{'label': '4 stars', 'score': 0.5060201287269592}"
5,it gives 99% accurate BP reading. Best for home. good product.,omran 7120,"{'label': '4 stars', 'score': 0.5946266651153564}"
5,Got it checked by a Doctor.. Its accurate...,omran 7120,"{'label': '5 stars', 'score': 0.8694382309913635}"
5,I was afraid before purchasing this online. This is really a good product. Easy to use. Compact design and almost perfect results..,omran 7120,"{'label': '5 stars', 'score': 0.6981359720230103}"
5,Accurate reading with best quality,omran 7120,"{'label': '5 stars', 'score': 0.8105678558349609}"
4,Good machine but result vary slightly with multiple readings in short span.,omran 7120,"{'label': '1 star', 'score': 0.34057652950286865}"
4,arm cuff is not sturdy,omran 7120,"{'label': '5 stars', 'score': 0.7859770655632019}"
4,easy to use and satisfactory results,omran 7120,"{'label': '5 stars', 'score': 0.6334669589996338}"
4,gives accurate reading,omran 7120,"{'label': '5 stars', 'score': 0.8137269020080566}"
4,The necessary item these days for a family,omran 7120,"{'label': '5 stars', 'score': 0.7875129580497742}"
4,happy with omron product,omran 7120,"{'label': '5 stars', 'score': 0.8111632466316223}"
5,Super helpful!,omran 7120,"{'label': '3 stars', 'score': 0.4697171449661255}"
4,Omron is a well known brand in medical instrument manufacturing field. the BP monitor is very compact light weight & very easy to use. its results are very accurate. it can be used by different age group of people. quality of the product is very good. Being japanese technic used the product is very reliable,omran 7120,"{'label': '5 stars', 'score': 0.5337613821029663}"
4,Worth buying,omran 7120,"{'label': '4 stars', 'score': 0.3475075364112854}"
5,"Omron BP Monitor is very easy to use, uses standard AA batteries and gives correct output. The product is very handy, simple and requires no special training or learning skill to measure BP. The Band fits for any age and size.",omran 7120,"{'label': '5 stars', 'score': 0.8757714033126831}"
5,good,omran 7120,"{'label': '5 stars', 'score': 0.5337613821029663}"
4,Nice product in low price. Useful for small family,omran 7120,"{'label': '5 stars', 'score': 0.9388478994369507}"
5,Easy to use best fit the purpose.,omran 7120,"{'label': '5 stars', 'score': 0.8891788125038147}"
